movieId;title;genres;ano_lancamento;quantidade_avaliacoes;media_avaliacoes;mediana_avaliacoes;desvio_padrao_avaliacoes;primeira_avaliacao;ultima_avaliacao;quantidade_generos;periodo_lancamento;faixa_avaliacao;faixa_popularidade;generos_normalizados
106918;Secret Life of Walter Mitty, The (2013);Adventure|Comedy|Drama;2013;20;4,0;4,0;0,7254762501100116;2014-06-22 17:59:11+00:00;2018-05-18 19:49:53+00:00;3;periodo_2010_2018;avaliacao_alta;popularidade_media;genero_aventura|genero_comedia|genero_drama
106920;Her (2013);Drama|Romance|Sci-Fi;2013;25;3,92;4,0;0,9647970425604202;2014-05-19 09:03:40+00:00;2018-09-17 04:22:37+00:00;3;periodo_2010_2018;avaliacao_media;popularidade_media;genero_drama|genero_romance|genero_ficcao_cientifica
107141;Saving Mr. Banks (2013);Comedy|Drama;2013;8;3,6875;4,0;0,7039429765866795;2014-06-22 18:11:19+00:00;2017-06-24 06:00:38+00:00;2;periodo_2010_2018;avaliacao_media;popularidade_baixa;genero_comedia|genero_drama
107348;Anchorman 2: The Legend Continues (2013);Comedy;2013;11;3,3636363636363638;3,5;0,8393720596645176;2013-12-21 15:13:55+00:00;2018-06-14 00:09:57+00:00;1;periodo_2010_2018;avaliacao_media;popularidade_media;genero_comedia
107406;Snowpiercer (2013);Action|Drama|Sci-Fi;2013;21;3,4285714285714284;3,5;1,0640220191062106;2014-05-11 19:02:13+00:00;2018-09-01 18:20:40+00:00;3;periodo_2010_2018;avaliacao_media;popularidade_media;genero_acao|genero_drama|genero_ficcao_cientifica
108156;Ride Along (2014);Action|Comedy;2014;6;3,1666666666666665;3,25;0,6831300510639732;2014-06-22 18:03:08+00:00;2018-03-07 07:45:05+00:00;2;periodo_2010_2018;avaliacao_media;popularidade_baixa;genero_acao|genero_comedia
108190;Divergent (2014);Adventure|Romance|Sci-Fi|IMAX;2014;18;3,0;3,0;1,137592917989042;2014-09-26 23:51:17+00:00;2018-08-06 14:37:32+00:00;4;periodo_2010_2018;avaliacao_media;popularidade_media;genero_aventura|genero_romance|genero_ficcao_cientifica|genero_imax
108729;Enemy (2013);Mystery|Thriller;2013;7;3,5;4,0;0,7637626158259734;2015-10-18 20:10:05+00:00;2018-03-19 19:54:14+00:00;2;periodo_2010_2018;avaliacao_media;popularidade_baixa;genero_misterio|genero_suspense
108928;Monuments Men, The (2014);Action|Drama|War;2014;6;2,6666666666666665;3,0;1,1254628677422756;2014-05-10 10:53:29+00:00;2018-05-02 19:34:35+00:00;3;periodo_2010_2018;avaliacao_baixa;popularidade_baixa;genero_acao|genero_drama|genero_guerra
108932;The Lego Movie (2014);Action|Adventure|Animation|Children|Comedy|Fantasy;2014;31;3,870967741935484;4,0;0,8657149447661152;2014-05-31 13:36:07+00:00;2018-09-16 12:01:15+00:00;6;periodo_2010_2018;avaliacao_media;popularidade_media;genero_acao|genero_aventura|genero_animacao|genero_infantil|genero_comedia|genero_fantasia
108945;RoboCop (2014);Action|Crime|Sci-Fi|IMAX;2014;6;2,3333333333333335;2,5;0,6831300510639732;2014-06-22 18:31:10+00:00;2018-05-02 19:22:21+00:00;4;periodo_2010_2018;avaliacao_baixa;popularidade_baixa;genero_acao|genero_crime|genero_ficcao_cientifica|genero_imax
109374;Grand Budapest Hotel, The (2014);Comedy|Drama;2014;52;3,7788461538461537;4,0;0,8711805239323448;2014-06-09 23:12:11+00:00;2018-09-17 04:20:21+00:00;2;periodo_2010_2018;avaliacao_media;popularidade_alta;genero_comedia|genero_drama
109487;Interstellar (2014);Sci-Fi|IMAX;2014;73;3,993150684931507;4,0;0,9735856931871436;2014-11-11 03:15:57+00:00;2018-09-16 12:05:34+00:00;2;periodo_2010_2018;avaliacao_media;popularidade_alta;genero_ficcao_cientifica|genero_imax
110102;Captain America: The Winter Soldier (2014);Action|Adventure|Sci-Fi|IMAX;2014;31;3,7419354838709675;4,0;1,023645183823766;2014-05-09 04:54:33+00:00;2018-09-16 12:03:39+00:00;4;periodo_2010_2018;avaliacao_media;popularidade_media;genero_acao|genero_aventura|genero_ficcao_cientifica|genero_imax
110127;Noah (2014);Adventure|Drama|IMAX;2014;5;2,8;3,0;1,680773631397161;2014-08-10 17:42:34+00:00;2018-05-02 19:40:15+00:00;3;periodo_2010_2018;avaliacao_baixa;popularidade_baixa;genero_aventura|genero_drama|genero_imax
110501;The Raid 2: Berandal (2014);Action|Crime|Thriller;2014;7;3,9285714285714284;4,0;0,8380817098475258;2016-04-04 16:39:56+00:00;2017-09-26 03:06:44+00:00;3;periodo_2010_2018;avaliacao_media;popularidade_baixa;genero_acao|genero_crime|genero_suspense
110553;The Amazing Spider-Man 2 (2014);Action|Sci-Fi|IMAX;2014;11;2,6363636363636362;2,5;0,8686457589520912;2014-08-09 09:16:47+00:00;2018-08-31 10:32:18+00:00;3;periodo_2010_2018;avaliacao_baixa;popularidade_media;genero_acao|genero_ficcao_cientifica|genero_imax
110730;Transcendence (2014);Drama|Sci-Fi|IMAX;2014;7;2,2857142857142856;2,5;1,185226520443204;2014-08-04 21:52:16+00:00;2018-05-02 19:35:43+00:00;3;periodo_2010_2018;avaliacao_baixa;popularidade_baixa;genero_drama|genero_ficcao_cientifica|genero_imax
110771;Other Woman, The (2014);Comedy|Romance;2014;6;2,9166666666666665;2,5;1,114300976696452;2015-05-03 01:33:08+00:00;2018-02-11 20:18:52+00:00;2;periodo_2010_2018;avaliacao_baixa;popularidade_baixa;genero_comedia|genero_romance
111113;Neighbors (2014);Comedy;2014;12;3,2916666666666665;3,5;0,7525210155124432;2014-08-09 20:55:38+00:00;2018-02-11 20:18:42+00:00;1;periodo_2010_2018;avaliacao_media;popularidade_media;genero_comedia
111360;Lucy (2014);Action|Sci-Fi;2014;14;2,8214285714285716;3,0;0,7747739833491605;2014-10-25 09:34:46+00:00;2018-05-20 08:57:48+00:00;2;periodo_2010_2018;avaliacao_baixa;popularidade_media;genero_acao|genero_ficcao_cientifica
111362;X-Men: Days of Future Past (2014);Action|Adventure|Sci-Fi;2014;30;3,8333333333333335;3,5;0,7805097067294233;2014-07-20 00:28:50+00:00;2018-08-31 10:04:58+00:00;3;periodo_2010_2018;avaliacao_media;popularidade_media;genero_acao|genero_aventura|genero_ficcao_cientifica
111364;Godzilla (2014);Action|Adventure|Sci-Fi|IMAX;2014;13;2,6153846153846154;3,0;0,9822136171646112;2014-09-16 17:04:27+00:00;2018-07-13 11:13:52+00:00;4;periodo_2010_2018;avaliacao_baixa;popularidade_media;genero_acao|genero_aventura|genero_ficcao_cientifica|genero_imax
111617;Blended (2014);Comedy;2014;8;3,8125;4,0;0,8838834764831844;2014-06-22 18:08:56+00:00;2018-03-07 07:49:07+00:00;1;periodo_2010_2018;avaliacao_media;popularidade_baixa;genero_comedia
111659;Maleficent (2014);Action|Adventure|Children|IMAX;2014;16;2,75;3,0;1,2909944487358056;2015-01-05 22:02:00+00:00;2018-06-25 04:05:54+00:00;4;periodo_2010_2018;avaliacao_baixa;popularidade_media;genero_acao|genero_aventura|genero_infantil|genero_imax
111743;A Million Ways to Die in the West (2014);Comedy|Western;2014;12;2,9583333333333335;3,5;1,1171866722289792;2014-06-22 18:08:50+00:00;2018-07-01 18:56:49+00:00;2;periodo_2010_2018;avaliacao_baixa;popularidade_media;genero_comedia|genero_faroeste
111759;Edge of Tomorrow (2014);Action|Sci-Fi|IMAX;2014;44;3,977272727272727;4,0;0,7149121384831342;2014-06-22 18:05:46+00:00;2018-08-31 09:42:01+00:00;3;periodo_2010_2018;avaliacao_media;popularidade_media;genero_acao|genero_ficcao_cientifica|genero_imax
111781;Mission: Impossible - Rogue Nation (2015);Action|Adventure|Thriller;2015;17;3,6470588235294117;4,0;1,128670482835238;2015-07-24 19:17:20+00:00;2018-09-01 18:44:35+00:00;3;periodo_2010_2018;avaliacao_media;popularidade_media;genero_acao|genero_aventura|genero_suspense
111921;The Fault in Our Stars (2014);Drama|Romance;2014;9;3,388888888888889;3,5;0,8579691784155833;2015-07-01 03:22:41+00:00;2018-09-01 18:42:23+00:00;2;periodo_2010_2018;avaliacao_media;popularidade_baixa;genero_drama|genero_romance
112138;22 Jump Street (2014);Action|Comedy|Crime;2014;19;3,6842105263157894;4,0;0,8029550685469663;2014-07-09 04:45:44+00:00;2018-08-05 17:42:09+00:00;3;periodo_2010_2018;avaliacao_media;popularidade_media;genero_acao|genero_comedia|genero_crime
112171;Equalizer, The (2014);Action|Crime|Thriller;2014;9;3,2777777777777777;3,5;0,7546154281781181;2015-05-02 20:09:24+00:00;2018-01-06 14:47:48+00:00;3;periodo_2010_2018;avaliacao_media;popularidade_baixa;genero_acao|genero_crime|genero_suspense
112175;How to Train Your Dragon 2 (2014);Action|Adventure|Animation;2014;15;3,7666666666666666;3,5;0,8632717389316616;2014-09-04 11:00:17+00:00;2018-05-22 00:20:47+00:00;3;periodo_2010_2018;avaliacao_media;popularidade_media;genero_acao|genero_aventura|genero_animacao
112183;Birdman: Or (The Unexpected Virtue of Ignorance) (2014);Comedy|Drama;2014;26;3,3461538461538463;3,5;1,2146541134761843;2015-01-30 18:00:03+00:00;2018-08-11 00:56:08+00:00;2;periodo_2010_2018;avaliacao_media;popularidade_media;genero_comedia|genero_drama
112290;Boyhood (2014);Drama;2014;17;3,823529411764706;4,0;1,1172116024755034;2015-01-30 18:00:05+00:00;2018-09-16 12:00:56+00:00;1;periodo_2010_2018;avaliacao_media;popularidade_media;genero_drama
112552;Whiplash (2014);Drama;2014;38;4,0394736842105265;4,0;0,8572550390586605;2015-02-21 02:48:17+00:00;2018-09-17 04:21:25+00:00;1;periodo_2010_2018;avaliacao_alta;popularidade_media;genero_drama
112556;Gone Girl (2014);Drama|Thriller;2014;37;3,7162162162162162;4,0;0,8782917490198779;2015-01-25 07:45:07+00:00;2018-09-17 04:19:50+00:00;2;periodo_2010_2018;avaliacao_media;popularidade_media;genero_drama|genero_suspense
112623;Dawn of the Planet of the Apes (2014);Sci-Fi;2014;15;3,433333333333333;4,0;1,0834249045547752;2014-08-12 21:53:21+00:00;2018-05-02 19:16:24+00:00;1;periodo_2010_2018;avaliacao_media;popularidade_media;genero_ficcao_cientifica
112788;Sex Tape (2014);Comedy;2014;5;2,6;2,5;0,7416198487095663;2015-07-26 19:34:01+00:00;2018-01-17 02:27:37+00:00;1;periodo_2010_2018;avaliacao_baixa;popularidade_baixa;genero_comedia
112818;Purge: Anarchy, The (2014);Action|Horror|Thriller;2014;5;3,3;3,0;1,0954451150103321;2015-09-05 19:39:18+00:00;2017-05-03 21:52:34+00:00;3;periodo_2010_2018;avaliacao_media;popularidade_baixa;genero_acao|genero_terror|genero_suspense
112852;Guardians of the Galaxy (2014);Action|Adventure|Sci-Fi;2014;59;4,0508474576271185;4,0;0,8392058810639919;2014-09-15 11:15:36+00:00;2018-09-17 04:18:01+00:00;3;periodo_2010_2018;avaliacao_alta;popularidade_alta;genero_acao|genero_aventura|genero_ficcao_cientifica
113378;Giver, The (2014);Drama|Sci-Fi;2014;5;2,3;2,0;1,4832396974191326;2015-09-06 18:08:49+00:00;2018-05-02 19:29:42+00:00;2;periodo_2010_2018;avaliacao_baixa;popularidade_baixa;genero_drama|genero_ficcao_cientifica
113453;Let's Be Cops (2014);Comedy|Crime;2014;5;3,1;3,0;0,6519202405202649;2015-09-26 10:36:40+00:00;2018-03-07 07:47:24+00:00;2;periodo_2010_2018;avaliacao_media;popularidade_baixa;genero_comedia|genero_crime
114180;Maze Runner, The (2014);Action|Mystery|Sci-Fi;2014;16;2,9375;3,0;0,9979144919948469;2014-09-26 23:51:30+00:00;2018-09-16 12:05:20+00:00;3;periodo_2010_2018;avaliacao_baixa;popularidade_media;genero_acao|genero_misterio|genero_ficcao_cientifica
114662;American Sniper (2014);Action|War;2014;15;3,8;4,0;0,8409178658720822;2015-04-30 03:37:45+00:00;2018-09-16 12:06:10+00:00;2;periodo_2010_2018;avaliacao_media;popularidade_media;genero_acao|genero_guerra
114935;Predestination (2014);Action|Mystery|Sci-Fi|Thriller;2014;10;3,9;4,0;0,875595035770913;2015-07-19 14:44:52+00:00;2018-09-16 12:04:54+00:00;4;periodo_2010_2018;avaliacao_media;popularidade_media;genero_acao|genero_misterio|genero_ficcao_cientifica|genero_suspense
115149;John Wick (2014);Action|Thriller;2014;29;3,8448275862068964;4,0;0,9552808887205269;2015-04-30 03:40:05+00:00;2018-08-31 09:59:16+00:00;2;periodo_2010_2018;avaliacao_media;popularidade_media;genero_acao|genero_suspense
115210;Fury (2014);Action|Drama|War;2014;13;3,769230769230769;4,0;0,7803680919760616;2015-08-13 22:31:04+00:00;2018-03-27 22:43:10+00:00;3;periodo_2010_2018;avaliacao_media;popularidade_media;genero_acao|genero_drama|genero_guerra
115569;Nightcrawler (2014);Crime|Drama|Thriller;2014;18;4,166666666666667;4,25;0,568796458994521;2015-01-30 18:00:25+00:00;2018-07-03 17:03:58+00:00;3;periodo_2010_2018;avaliacao_alta;popularidade_media;genero_crime|genero_drama|genero_suspense
115617;Big Hero 6 (2014);Action|Animation|Comedy;2014;41;3,8536585365853657;4,0;0,9099718569757006;2015-01-25 22:35:01+00:00;2018-08-31 09:43:06+00:00;3;periodo_2010_2018;avaliacao_media;popularidade_media;genero_acao|genero_animacao|genero_comedia
115713;Ex Machina (2015);Drama|Sci-Fi|Thriller;2015;28;3,9107142857142856;4,5;1,178932123737814;2015-05-22 13:18:30+00:00;2018-09-17 04:20:30+00:00;3;periodo_2010_2018;avaliacao_media;popularidade_media;genero_drama|genero_ficcao_cientifica|genero_suspense
116797;The Imitation Game (2014);Drama|Thriller|War;2014;50;4,02;4,0;0,7281511392785519;2015-01-04 15:11:22+00:00;2018-09-17 04:17:47+00:00;3;periodo_2010_2018;avaliacao_alta;popularidade_alta;genero_drama|genero_suspense|genero_guerra
116799;Inherent Vice (2014);Comedy|Crime|Drama|Mystery|Romance;2014;6;3,6666666666666665;4,0;0,752772652709081;2015-03-29 15:48:00+00:00;2017-06-27 01:36:36+00:00;5;periodo_2010_2018;avaliacao_media;popularidade_baixa;genero_comedia|genero_crime|genero_drama|genero_misterio|genero_romance
116823;The Hunger Games: Mockingjay - Part 1 (2014);Adventure|Sci-Fi|Thriller;2014;23;3,869565217391304;4,0;0,6434528891483506;2015-01-02 22:07:11+00:00;2018-08-30 11:11:39+00:00;3;periodo_2010_2018;avaliacao_media;popularidade_media;genero_aventura|genero_ficcao_cientifica|genero_suspense
116897;Wild Tales (2014);Comedy|Drama|Thriller;2014;10;4,25;4,5;0,7905694150420949;2015-07-20 08:43:04+00:00;2018-06-04 22:54:01+00:00;3;periodo_2010_2018;avaliacao_alta;popularidade_media;genero_comedia|genero_drama|genero_suspense
117176;The Theory of Everything (2014);Drama|Romance;2014;17;3,7058823529411766;4,0;0,884922728431199;2015-01-30 18:00:37+00:00;2018-07-24 18:45:17+00:00;2;periodo_2010_2018;avaliacao_media;popularidade_media;genero_drama|genero_romance
117529;Jurassic World (2015);Action|Adventure|Drama|Sci-Fi|Thriller;2015;23;3,260869565217391;3,5;0,8239258188336566;2015-07-04 07:47:09+00:00;2018-05-22 00:19:55+00:00;5;periodo_2010_2018;avaliacao_media;popularidade_media;genero_acao|genero_aventura|genero_drama|genero_ficcao_cientifica|genero_suspense
117590;Horrible Bosses 2 (2014);Comedy|Crime;2014;11;3,6363636363636362;4,0;0,8090398349558905;2014-12-28 19:16:46+00:00;2018-08-11 02:20:35+00:00;2;periodo_2010_2018;avaliacao_media;popularidade_media;genero_comedia|genero_crime
117851;Penguins of Madagascar (2014);Adventure|Animation|Children|Comedy;2014;5;3,7;3,5;0,758287544405155;2014-12-28 19:16:58+00:00;2018-06-25 04:07:24+00:00;4;periodo_2010_2018;avaliacao_media;popularidade_baixa;genero_aventura|genero_animacao|genero_infantil|genero_comedia
117881;Still Alice (2014);Drama;2014;5;3,8;4,0;0,5700877125495689;2015-07-02 02:17:16+00:00;2018-05-05 20:05:12+00:00;1;periodo_2010_2018;avaliacao_media;popularidade_baixa;genero_drama
117895;Maze Runner: Scorch Trials (2015);Action|Thriller;2015;6;1,8333333333333333;1,75;1,1690451944500122;2015-12-21 06:52:13+00:00;2018-09-16 14:16:37+00:00;2;periodo_2010_2018;avaliacao_baixa;popularidade_baixa;genero_acao|genero_suspense
118696;The Hobbit: The Battle of the Five Armies (2014);Adventure|Fantasy;2014;18;3,4166666666666665;3,25;1,0880365478290537;2015-03-14 19:34:49+00:00;2018-06-25 04:05:13+00:00;2;periodo_2010_2018;avaliacao_media;popularidade_media;genero_aventura|genero_fantasia
118900;Wild (2014);Drama;2014;5;2,9;3,5;1,3874436925511608;2015-11-21 03:28:37+00:00;2017-01-01 18:18:04+00:00;1;periodo_2010_2018;avaliacao_baixa;popularidade_baixa;genero_drama
118997;Into the Woods (2014);Children|Comedy|Fantasy|Musical;2014;5;2,8;2,5;1,2549900398011133;2015-07-04 09:00:41+00:00;2018-08-15 08:20:09+00:00;4;periodo_2010_2018;avaliacao_baixa;popularidade_baixa;genero_infantil|genero_comedia|genero_fantasia|genero_musical
119141;The Interview (2014);Action|Comedy;2014;12;3,4583333333333335;3,5;1,1766349038549286;2014-12-28 19:12:19+00:00;2018-05-05 21:18:43+00:00;2;periodo_2010_2018;avaliacao_media;popularidade_media;genero_acao|genero_comedia
119145;Kingsman: The Secret Service (2015);Action|Adventure|Comedy|Crime;2015;36;3,986111111111111;4,0;0,7971924943298658;2015-02-24 04:52:19+00:00;2018-09-17 04:23:34+00:00;4;periodo_2010_2018;avaliacao_media;popularidade_media;genero_acao|genero_aventura|genero_comedia|genero_crime
119155;Night at the Museum: Secret of the Tomb (2014);Adventure|Children|Comedy|Fantasy;2014;6;3,5;3,5;0,7071067811865476;2014-12-28 19:14:50+00:00;2018-03-07 07:45:33+00:00;4;periodo_2010_2018;avaliacao_media;popularidade_baixa;genero_aventura|genero_infantil|genero_comedia|genero_fantasia
120466;Chappie (2015);Action|Thriller;2015;10;3,25;3,25;0,8579691784155834;2015-08-23 22:04:15+00:00;2017-11-13 11:39:14+00:00;2;periodo_2010_2018;avaliacao_media;popularidade_media;genero_acao|genero_suspense
120635;Taken 3 (2015);Action|Crime|Thriller;2015;5;2,7;2,0;1,9235384061671346;2015-07-25 21:18:45+00:00;2018-06-25 04:16:18+00:00;3;periodo_2010_2018;avaliacao_baixa;popularidade_baixa;genero_acao|genero_crime|genero_suspense
120799;Terminator Genisys (2015);Action|Adventure|Sci-Fi|Thriller;2015;9;2,5;2,5;0,9354143466934854;2015-06-30 21:37:02+00:00;2018-06-25 04:35:22+00:00;4;periodo_2010_2018;avaliacao_baixa;popularidade_baixa;genero_acao|genero_aventura|genero_ficcao_cientifica|genero_suspense
122882;Mad Max: Fury Road (2015);Action|Adventure|Sci-Fi|Thriller;2015;47;3,8191489361702127;4,0;0,9522600799910159;2015-05-18 17:34:54+00:00;2018-09-17 04:19:33+00:00;4;periodo_2010_2018;avaliacao_media;popularidade_media;genero_acao|genero_aventura|genero_ficcao_cientifica|genero_suspense
122886;Star Wars: Episode VII - The Force Awakens (2015);Action|Adventure|Fantasy|Sci-Fi|IMAX;2015;41;3,8536585365853657;4,0;0,8677838328108014;2015-12-18 18:42:50+00:00;2018-08-31 09:41:33+00:00;5;periodo_2010_2018;avaliacao_media;popularidade_media;genero_acao|genero_aventura|genero_fantasia|genero_ficcao_cientifica|genero_imax
122890;Warcraft (2016);Action|Adventure|Fantasy;2016;6;3,4166666666666665;3,75;0,9703951085339758;2016-07-28 03:51:09+00:00;2018-08-15 08:17:06+00:00;3;periodo_2010_2018;avaliacao_media;popularidade_baixa;genero_acao|genero_aventura|genero_fantasia
122892;Avengers: Age of Ultron (2015);Action|Adventure|Sci-Fi;2015;27;3,5185185185185186;3,5;1,0695207542982248;2015-05-01 12:20:13+00:00;2018-09-16 12:07:39+00:00;3;periodo_2010_2018;avaliacao_media;popularidade_media;genero_acao|genero_aventura|genero_ficcao_cientifica
122898;Justice League (2017);Action|Adventure|Sci-Fi;2017;6;2,5;2,5;1,2649110640673518;2017-12-25 22:14:28+00:00;2018-09-16 14:55:36+00:00;3;periodo_2010_2018;avaliacao_baixa;popularidade_baixa;genero_acao|genero_aventura|genero_ficcao_cientifica
122900;Ant-Man (2015);Action|Adventure|Sci-Fi;2015;27;3,7222222222222223;3,5;0,7637626158259733;2015-11-29 18:28:56+00:00;2018-09-16 12:10:57+00:00;3;periodo_2010_2018;avaliacao_media;popularidade_media;genero_acao|genero_aventura|genero_ficcao_cientifica
122902;Fantastic Four (2015);Action|Adventure|Fantasy|Sci-Fi;2015;5;2,1;2,0;0,7416198487095663;2016-01-19 02:17:39+00:00;2018-08-31 10:32:54+00:00;4;periodo_2010_2018;avaliacao_baixa;popularidade_baixa;genero_acao|genero_aventura|genero_fantasia|genero_ficcao_cientifica
122904;Deadpool (2016);Action|Adventure|Comedy|Sci-Fi;2016;54;3,8333333333333335;4,0;1,0506062939587122;2016-02-28 20:38:10+00:00;2018-09-17 04:19:21+00:00;4;periodo_2010_2018;avaliacao_media;popularidade_alta;genero_acao|genero_aventura|genero_comedia|genero_ficcao_cientifica
122906;Black Panther (2017);Action|Adventure|Sci-Fi;2017;11;3,727272727272727;4,0;1,1481209945740989;2018-05-02 18:21:35+00:00;2018-09-22 16:04:53+00:00;3;periodo_2010_2018;avaliacao_media;popularidade_media;genero_acao|genero_aventura|genero_ficcao_cientifica
122912;Avengers: Infinity War - Part I (2018);Action|Adventure|Sci-Fi;2018;13;4,0;4,5;1,1547005383792515;2018-05-02 17:27:27+00:00;2018-09-16 15:00:34+00:00;3;periodo_2010_2018;avaliacao_alta;popularidade_media;genero_acao|genero_aventura|genero_ficcao_cientifica
122916;Thor: Ragnarok (2017);Action|Adventure|Sci-Fi;2017;20;4,025;4,5;0,9797287487119236;2017-10-30 22:48:57+00:00;2018-09-22 16:04:40+00:00;3;periodo_2010_2018;avaliacao_alta;popularidade_media;genero_acao|genero_aventura|genero_ficcao_cientifica
122918;Guardians of the Galaxy 2 (2017);Action|Adventure|Sci-Fi;2017;27;3,925925925925926;4,0;0,8515111420710976;2017-05-14 18:07:19+00:00;2018-09-16 14:49:39+00:00;3;periodo_2010_2018;avaliacao_media;popularidade_media;genero_acao|genero_aventura|genero_ficcao_cientifica
122920;Captain America: Civil War (2016);Action|Sci-Fi|Thriller;2016;22;3,6136363636363638;3,5;0,8441933058620743;2016-05-08 22:34:41+00:00;2018-09-16 14:22:59+00:00;3;periodo_2010_2018;avaliacao_media;popularidade_media;genero_acao|genero_ficcao_cientifica|genero_suspense
122922;Doctor Strange (2016);Action|Adventure|Sci-Fi;2016;22;3,7045454545454546;4,0;0,9342566552267626;2016-12-03 18:29:19+00:00;2018-09-16 14:30:47+00:00;3;periodo_2010_2018;avaliacao_media;popularidade_media;genero_acao|genero_aventura|genero_ficcao_cientifica
122924;X-Men: Apocalypse (2016);Action|Adventure|Fantasy|Sci-Fi;2016;14;3,0714285714285716;3,25;1,2535663410560176;2016-05-22 14:56:24+00:00;2018-08-31 10:32:19+00:00;4;periodo_2010_2018;avaliacao_media;popularidade_media;genero_acao|genero_aventura|genero_fantasia|genero_ficcao_cientifica
122926;Untitled Spider-Man Reboot (2017);Action|Adventure|Fantasy;2017;16;4,15625;4,0;0,5691733772176394;2017-07-13 08:49:06+00:00;2018-09-16 14:51:09+00:00;3;periodo_2010_2018;avaliacao_alta;popularidade_media;genero_acao|genero_aventura|genero_fantasia
126548;The DUFF (2015);Comedy;2015;6;3,25;3,0;1,036822067666386;2015-09-10 00:28:53+00:00;2018-01-17 01:45:50+00:00;1;periodo_2010_2018;avaliacao_media;popularidade_baixa;genero_comedia
127198;Dope (2015);Comedy|Drama;2015;6;3,5833333333333335;3,75;0,7359800721939873;2016-03-22 08:17:49+00:00;2017-05-08 19:51:08+00:00;2;periodo_2010_2018;avaliacao_media;popularidade_baixa;genero_comedia|genero_drama
127202;Me and Earl and the Dying Girl (2015);Drama;2015;6;3,75;4,0;0,6123724356957946;2015-11-08 16:23:30+00:00;2017-03-21 16:53:33+00:00;1;periodo_2010_2018;avaliacao_media;popularidade_baixa;genero_drama
128360;The Hateful Eight (2015);Western;2015;18;3,75;3,75;0,7524469885568253;2016-01-09 22:46:31+00:00;2018-08-11 00:56:13+00:00;1;periodo_2010_2018;avaliacao_media;popularidade_media;genero_faroeste
128520;The Wedding Ringer (2015);Comedy;2015;5;3,8;3,5;1,151086443322134;2015-12-15 20:11:55+00:00;2018-03-07 07:48:21+00:00;1;periodo_2010_2018;avaliacao_media;popularidade_baixa;genero_comedia
128620;Victoria (2015);Crime|Drama|Romance;2015;5;3,9;3,5;0,6519202405202649;2015-11-28 20:23:23+00:00;2018-02-09 09:22:12+00:00;3;periodo_2010_2018;avaliacao_media;popularidade_baixa;genero_crime|genero_drama|genero_romance
129354;Focus (2015);Comedy|Crime|Drama|Romance;2015;10;3,25;3,25;1,2747548783981961;2015-03-09 09:43:29+00:00;2018-05-18 20:05:01+00:00;4;periodo_2010_2018;avaliacao_media;popularidade_media;genero_comedia|genero_crime|genero_drama|genero_romance
130490;Insurgent (2015);Action|Sci-Fi|Thriller;2015;6;2,8333333333333335;3,0;1,5055453054181622;2015-05-03 01:32:12+00:00;2018-05-02 19:39:30+00:00;3;periodo_2010_2018;avaliacao_baixa;popularidade_baixa;genero_acao|genero_ficcao_cientifica|genero_suspense
130520;Home (2015);Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi;2015;8;3,25;3,5;1,224744871391589;2015-08-01 18:09:52+00:00;2018-06-25 04:11:37+00:00;6;periodo_2010_2018;avaliacao_media;popularidade_baixa;genero_aventura|genero_animacao|genero_infantil|genero_comedia|genero_fantasia|genero_ficcao_cientifica
130634;Furious 7 (2015);Action|Crime|Thriller;2015;6;2,75;3,25;1,6355427233796125;2016-04-04 16:39:56+00:00;2018-01-05 14:36:19+00:00;3;periodo_2010_2018;avaliacao_baixa;popularidade_baixa;genero_acao|genero_crime|genero_suspense
131013;Get Hard (2015);Comedy|Crime;2015;8;3,125;3,25;1,1259916264596033;2016-02-22 13:29:57+00:00;2018-03-07 07:48:28+00:00;2;periodo_2010_2018;avaliacao_media;popularidade_baixa;genero_comedia|genero_crime
132046;Tomorrowland (2015);Action|Adventure|Children|Mystery|Sci-Fi;2015;7;2,5;2,5;1,4719601443879744;2015-08-28 14:56:34+00:00;2017-05-03 21:29:21+00:00;5;periodo_2010_2018;avaliacao_baixa;popularidade_baixa;genero_acao|genero_aventura|genero_infantil|genero_misterio|genero_ficcao_cientifica
133419;Pitch Perfect 2 (2015);Comedy;2015;9;3,4444444444444446;3,5;0,8079466429027216;2015-07-04 08:19:01+00:00;2018-02-11 20:18:34+00:00;1;periodo_2010_2018;avaliacao_media;popularidade_baixa;genero_comedia
133771;The Lobster (2015);Comedy|Romance|Sci-Fi;2015;7;4,0;4,0;0,7071067811865476;2016-05-22 17:01:03+00:00;2018-05-05 21:58:31+00:00;3;periodo_2010_2018;avaliacao_alta;popularidade_baixa;genero_comedia|genero_romance|genero_ficcao_cientifica
134130;The Martian (2015);Adventure|Drama|Sci-Fi;2015;48;4,0;4,0;0,5742710457985443;2015-10-19 09:23:49+00:00;2018-09-17 04:17:44+00:00;3;periodo_2010_2018;avaliacao_alta;popularidade_media;genero_aventura|genero_drama|genero_ficcao_cientifica
134170;Kung Fury (2015);Action|Comedy|Fantasy|Sci-Fi;2015;7;3,7142857142857144;4,0;0,6986381310057719;2015-11-04 04:20:01+00:00;2018-05-02 17:51:14+00:00;4;periodo_2010_2018;avaliacao_media;popularidade_baixa;genero_acao|genero_comedia|genero_fantasia|genero_ficcao_cientifica
